PF00012	1.A.33.1.1	The Cation Channel-forming Heat Shock Protein-70 (Hsp70) Family
PF00012	1.A.33.1.2	The Cation Channel-forming Heat Shock Protein-70 (Hsp70) Family
PF00023	1.A.4.1.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.1.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF08344	1.A.4.1.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.1.2	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF08344	1.A.4.1.2	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00023	1.A.4.2.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00023	1.A.4.2.3	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.2.3	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00023	1.A.4.2.5	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.2.5	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00023	1.A.4.2.6	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.2.6	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00023	1.A.4.3.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.3.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF02816	1.A.4.5.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.5.1	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF00520	1.A.4.5.2	The Transient Receptor Potential Ca2+/Cation Channel (TRP-CC) Family
PF01825	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF00059	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF01462	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF00801	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF08016	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF01477	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF02010	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF01822	1.A.5.1.1	The Polycystin Cation Channel (PCC) Family
PF00858	1.A.6.1.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.1.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.1.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.1.2	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.1.2	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.1.2	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.2.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.3.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00858	1.A.6.4.1	The Epithelial Na<sup>+</sup> Channel (ENaC) Family
PF00864	1.A.7.1.1	The ATP-gated P2X Receptor Cation Channel (P2X Receptor) Family
PF02402	1.A.73.1.1	The Colicin Lysis Protein (CLP) Family
PF00230	1.A.8.1.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.2.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.2.2	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.3.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.8.20	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.5.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.9.7	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.8.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.9.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.10.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.10.2	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.11.1	The Major Intrinsic Protein (MIP) Family
PF00230	1.A.8.12.1	The Major Intrinsic Protein (MIP) Family
PF02931	1.A.9.2.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02932	1.A.9.2.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02931	1.A.9.3.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02932	1.A.9.3.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02931	1.A.9.4.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02932	1.A.9.4.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02931	1.A.9.5.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02932	1.A.9.5.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02931	1.A.9.6.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF02932	1.A.9.6.1	The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family
PF00267	1.B.1.1.1	The General Bacterial Porin (GBP) Family
PF00267	1.B.1.1.2	The General Bacterial Porin (GBP) Family
PF00267	1.B.1.1.3	The General Bacterial Porin (GBP) Family
PF00267	1.B.1.1.4	The General Bacterial Porin (GBP) Family
PF00267	1.B.1.1.5	The General Bacterial Porin (GBP) Family
PF03502	1.B.10.1.1	The Nucleoside-specific Channel-forming Outer Membrane Porin (Tsx) Family
PF03502	1.B.10.2.1	The Nucleoside-specific Channel-forming Outer Membrane Porin (Tsx) Family
PF00577	1.B.11.1.1	The Outer Membrane Fimbrial Usher Porin (FUP) Family
PF00577	1.B.11.2.1	The Outer Membrane Fimbrial Usher Porin (FUP) Family
PF00577	1.B.11.3.1	The Outer Membrane Fimbrial Usher Porin (FUP) Family
PF03797	1.B.12.1.1	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.2.1	The Autotransporter-1 (AT-1) Family
PF03212	1.B.12.2.1	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.2.2	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.2.3	The Autotransporter-1 (AT-1) Family
PF03212	1.B.12.2.3	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.3.1	The Autotransporter-1 (AT-1) Family
PF02395	1.B.12.3.1	The Autotransporter-1 (AT-1) Family
PF03212	1.B.12.3.1	The Autotransporter-1 (AT-1) Family
PF02395	1.B.12.3.2	The Autotransporter-1 (AT-1) Family
PF03212	1.B.12.3.2	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.4.1	The Autotransporter-1 (AT-1) Family
PF02395	1.B.12.4.1	The Autotransporter-1 (AT-1) Family
PF03797	1.B.12.5.1	The Autotransporter-1 (AT-1) Family
PF00082	1.B.12.5.1	The Autotransporter-1 (AT-1) Family
PF07715	1.B.14.1.22	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.22	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.1	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.1	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.2	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.2	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.3	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.3	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.4	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.4	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.5	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.5	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.1.6	The Outer Membrane Receptor (OMR) Family
PF07660	1.B.14.1.6	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.1.6	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.2.1	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.2.1	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.2.2	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.2.2	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.2.5	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.2.5	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.3.1	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.3.1	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.4.2	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.4.2	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.8.7	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.8.7	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.8.1	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.8.1	The Outer Membrane Receptor (OMR) Family
PF07715	1.B.14.9.1	The Outer Membrane Receptor (OMR) Family
PF00593	1.B.14.9.1	The Outer Membrane Receptor (OMR) Family
PF02321	1.B.17.1.1	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.1.2	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.2.1	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.2.2	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.2.3	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.3.1	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.3.2	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.3.3	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.3.4	The Outer Membrane Factor (OMF) Family
PF02321	1.B.17.3.5	The Outer Membrane Factor (OMF) Family
PF02563	1.B.18.1.1	The Outer Membrane Auxiliary (OMA) Protein Family
PF10531	1.B.18.1.1	The Outer Membrane Auxiliary (OMA) Protein Family
PF02563	1.B.18.2.1	The Outer Membrane Auxiliary (OMA) Protein Family
PF02563	1.B.18.3.1	The Outer Membrane Auxiliary (OMA) Protein Family
PF10531	1.B.18.3.1	The Outer Membrane Auxiliary (OMA) Protein Family
PF01308	1.B.2.1.1	The Chlamydial Porin (CP) Family
PF08479	1.B.20.1.1	The Two-Partner Secretion (TPS) Family
PF03865	1.B.20.1.1	The Two-Partner Secretion (TPS) Family
PF08479	1.B.20.1.2	The Two-Partner Secretion (TPS) Family
PF03865	1.B.20.1.2	The Two-Partner Secretion (TPS) Family
PF08479	1.B.20.1.6	The Two-Partner Secretion (TPS) Family
PF03865	1.B.20.1.6	The Two-Partner Secretion (TPS) Family
PF08479	1.B.20.3.1	The Two-Partner Secretion (TPS) Family
PF09381	1.B.21.1.1	The OmpG Porin (OmpG) Family
PF00263	1.B.22.1.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.1.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.1.2	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.1.2	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.2.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.2.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF07660	1.B.22.2.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.3.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.3.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.3.2	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.3.2	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.3.3	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.3.3	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.4.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF03958	1.B.22.4.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF00263	1.B.22.5.1	The Outer Bacterial Membrane Secretin (Secretin) Family
PF04966	1.B.23.1.1	The Cyanobacterial Porin (CBP) Family
PF00395	1.B.23.1.1	The Cyanobacterial Porin (CBP) Family
PF04966	1.B.23.1.2	The Cyanobacterial Porin (CBP) Family
PF00395	1.B.23.1.2	The Cyanobacterial Porin (CBP) Family
PF03573	1.B.25.1.1	The Outer Membrane Porin (Opr) Family
PF03573	1.B.25.1.3	The Outer Membrane Porin (Opr) Family
PF03573	1.B.25.1.4	The Outer Membrane Porin (Opr) Family
PF02264	1.B.3.1.1	The Sugar Porin (SP) Family
PF02264	1.B.3.1.2	The Sugar Porin (SP) Family
PF11471	1.B.3.1.3	The Sugar Porin (SP) Family
PF02264	1.B.3.1.3	The Sugar Porin (SP) Family
PF02466	1.B.30.1.1	The Plastid Outer Envelope Porin of 16 kDa (OEP16) Family
PF01769	1.A.26.2.1	The Mg<sup>2+</sup> Transporter-E (MgtE) Family
PF00267	1.B.1.7.1	The General Bacterial Porin (GBP) Family
PF02530	1.B.70.1.2	The Outer Membrane Channel (OMC) Family
PF07396	1.B.5.1.2	The Pseudomonas OprP Porin (POP) Family
PF00691	1.B.6.1.1	The OmpA-OmpF Porin (OOP) Family
PF00691	1.B.6.1.2	The OmpA-OmpF Porin (OOP) Family
PF05736	1.B.6.1.2	The OmpA-OmpF Porin (OOP) Family
PF04972	1.B.6.1.3	The OmpA-OmpF Porin (OOP) Family
PF00691	1.B.6.1.3	The OmpA-OmpF Porin (OOP) Family
PF01459	1.B.8.1.1	The Mitochondrial and Plastid Porin (MPP) Family
PF01459	1.B.8.1.2	The Mitochondrial and Plastid Porin (MPP) Family
PF01459	1.B.8.1.4	The Mitochondrial and Plastid Porin (MPP) Family
PF01459	1.B.8.1.5	The Mitochondrial and Plastid Porin (MPP) Family
PF01459	1.B.8.1.13	The Mitochondrial and Plastid Porin (MPP) Family
PF03349	1.B.9.1.1	The FadL Outer Membrane Protein (FadL) Family
PF03349	1.B.9.2.1	The FadL Outer Membrane Protein (FadL) Family
PF03349	1.B.9.3.1	The FadL Outer Membrane Protein (FadL) Family
PF01024	1.C.1.1.1	The Channel-forming Colicin (Colicin) Family
PF11504	1.C.1.1.1	The Channel-forming Colicin (Colicin) Family
PF01024	1.C.1.1.2	The Channel-forming Colicin (Colicin) Family
PF11504	1.C.1.1.2	The Channel-forming Colicin (Colicin) Family
PF01024	1.C.1.2.2	The Channel-forming Colicin (Colicin) Family
PF01024	1.C.1.3.1	The Channel-forming Colicin (Colicin) Family
PF03515	1.C.1.3.2	The Channel-forming Colicin (Colicin) Family
PF01024	1.C.1.3.2	The Channel-forming Colicin (Colicin) Family
PF01024	1.C.1.3.3	The Channel-forming Colicin (Colicin) Family
PF06109	1.C.10.1.1	The Pore-forming Haemolysin E (HlyE) Family
PF00353	1.C.11.1.1	The Pore-forming RTX Toxin (RTX-toxin) Family
PF02382	1.C.11.1.1	The Pore-forming RTX Toxin (RTX-toxin) Family
PF08339	1.C.11.1.1	The Pore-forming RTX Toxin (RTX-toxin) Family
PF00353	1.C.11.1.2	The Pore-forming RTX Toxin (RTX-toxin) Family
PF02382	1.C.11.1.2	The Pore-forming RTX Toxin (RTX-toxin) Family
PF08339	1.C.11.1.2	The Pore-forming RTX Toxin (RTX-toxin) Family
PF00353	1.C.11.1.3	The Pore-forming RTX Toxin (RTX-toxin) Family
PF02382	1.C.11.1.3	The Pore-forming RTX Toxin (RTX-toxin) Family
PF08339	1.C.11.1.3	The Pore-forming RTX Toxin (RTX-toxin) Family
PF03497	1.C.11.1.4	The Pore-forming RTX Toxin (RTX-toxin) Family
PF00353	1.C.11.1.4	The Pore-forming RTX Toxin (RTX-toxin) Family
PF02382	1.C.11.1.4	The Pore-forming RTX Toxin (RTX-toxin) Family
PF01289	1.C.12.1.1	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.2	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.3	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.4	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.5	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.6	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.7	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.8	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF01289	1.C.12.1.9	The Thiol-activated Cholesterol-dependent Cytolysin (CDC) Family
PF12563	1.C.14.1.1	The Cytohemolysin (CHL) Family
PF07968	1.C.14.1.1	The Cytohemolysin (CHL) Family
PF00652	1.C.14.1.1	The Cytohemolysin (CHL) Family
PF12563	1.C.14.1.2	The Cytohemolysin (CHL) Family
PF07968	1.C.14.1.2	The Cytohemolysin (CHL) Family
PF00652	1.C.14.1.2	The Cytohemolysin (CHL) Family
PF00095	1.C.15.1.1	The Whipworm Stichosome Porin (WSP) Family
PF00918	1.C.16.1.2	The Magainin (Magainin) Family
PF00272	1.C.17.1.1	The Cecropin (Cecropin) Family
PF00272	1.C.17.1.2	The Cecropin (Cecropin) Family
PF00272	1.C.17.1.3	The Cecropin (Cecropin) Family
PF00272	1.C.17.1.4	The Cecropin (Cecropin) Family
PF00272	1.C.17.1.5	The Cecropin (Cecropin) Family
PF01372	1.C.18.1.1	The Melittin (Melittin) Family
PF00323	1.C.19.1.1	The Defensin (Defensin) Family
PF00879	1.C.19.1.1	The Defensin (Defensin) Family
PF00323	1.C.19.1.2	The Defensin (Defensin) Family
PF00879	1.C.19.1.2	The Defensin (Defensin) Family
PF00323	1.C.19.1.3	The Defensin (Defensin) Family
PF00879	1.C.19.1.3	The Defensin (Defensin) Family
PF00323	1.C.19.1.4	The Defensin (Defensin) Family
PF00879	1.C.19.1.4	The Defensin (Defensin) Family
PF03944	1.C.2.1.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF00555	1.C.2.1.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF03945	1.C.2.1.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF03944	1.C.2.1.7	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF00555	1.C.2.1.7	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF03945	1.C.2.1.7	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF03944	1.C.2.3.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF00555	1.C.2.3.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF03945	1.C.2.3.1	The Channel-forming Î´-Endotoxin Insecticidal Crystal Protein (ICP) Family
PF02052	1.C.20.1.1	The Nisin (Nisin) Family
PF02052	1.C.20.1.2	The Nisin (Nisin) Family
PF02052	1.C.20.1.4	The Nisin (Nisin) Family
PF02052	1.C.20.1.5	The Nisin (Nisin) Family
PF02052	1.C.20.1.6	The Nisin (Nisin) Family
PF04604	1.C.21.1.1	The Lacticin 481 (Lacticin 481) Family
PF04604	1.C.21.1.2	The Lacticin 481 (Lacticin 481) Family
PF04604	1.C.21.1.3	The Lacticin 481 (Lacticin 481) Family
PF04604	1.C.21.1.4	The Lacticin 481 (Lacticin 481) Family
PF01721	1.C.24.1.1	The Pediocin (Pediocin) Family
